Title,Description,URL,Username,Top Repository,Github,Repository URL,Ratings
Code review,Ensure your code meets quality standards and ship with confidence.,https://github.com//topics/code-review,simplecov-ruby,simplecov,https://github.com//simplecov-ruby,https://github.com//simplecov-ruby/simplecov,4700
Code review,Ensure your code meets quality standards and ship with confidence.,https://github.com//topics/code-review,pmd,pmd,https://github.com//pmd,https://github.com//pmd/pmd,4600
Code review,Ensure your code meets quality standards and ship with confidence.,https://github.com//topics/code-review,kucherenko,jscpd,https://github.com//kucherenko,https://github.com//kucherenko/jscpd,4400
Code review,Ensure your code meets quality standards and ship with confidence.,https://github.com//topics/code-review,phpro,grumphp,https://github.com//phpro,https://github.com//phpro/grumphp,4100
Code review,Ensure your code meets quality standards and ship with confidence.,https://github.com//topics/code-review,htmlhint,HTMLHint,https://github.com//htmlhint,https://github.com//htmlhint/HTMLHint,3000
Code review,Ensure your code meets quality standards and ship with confidence.,https://github.com//topics/code-review,codeclimate,codeclimate,https://github.com//codeclimate,https://github.com//codeclimate/codeclimate,2500
Code review,Ensure your code meets quality standards and ship with confidence.,https://github.com//topics/code-review,ovity,octotree,https://github.com//ovity,https://github.com//ovity/octotree,22600
Code review,Ensure your code meets quality standards and ship with confidence.,https://github.com//topics/code-review,gitpod-io,gitpod,https://github.com//gitpod-io,https://github.com//gitpod-io/gitpod,12100
Code review,Ensure your code meets quality standards and ship with confidence.,https://github.com//topics/code-review,reviewdog,reviewdog,https://github.com//reviewdog,https://github.com//reviewdog/reviewdog,7200
Code review,Ensure your code meets quality standards and ship with confidence.,https://github.com//topics/code-review,danger,danger,https://github.com//danger,https://github.com//danger/danger,5300
Code review,Ensure your code meets quality standards and ship with confidence.,https://github.com//topics/code-review,danger,danger-js,https://github.com//danger,https://github.com//danger/danger-js,5100
Code review,Ensure your code meets quality standards and ship with confidence.,https://github.com//topics/code-review,joho,awesome-code-review,https://github.com//joho,https://github.com//joho/awesome-code-review,4200
Code review,Ensure your code meets quality standards and ship with confidence.,https://github.com//topics/code-review,Codium-ai,pr-agent,https://github.com//Codium-ai,https://github.com//Codium-ai/pr-agent,3600
Code review,Ensure your code meets quality standards and ship with confidence.,https://github.com//topics/code-review,ajinabraham,nodejsscan,https://github.com//ajinabraham,https://github.com//ajinabraham/nodejsscan,2300
Code review,Ensure your code meets quality standards and ship with confidence.,https://github.com//topics/code-review,microsoft,vscode-pull-request-github,https://github.com//microsoft,https://github.com//microsoft/vscode-pull-request-github,2200
Code review,Ensure your code meets quality standards and ship with confidence.,https://github.com//topics/code-review,crev-dev,cargo-crev,https://github.com//crev-dev,https://github.com//crev-dev/cargo-crev,2000
Code review,Ensure your code meets quality standards and ship with confidence.,https://github.com//topics/code-review,houndci,hound,https://github.com//houndci,https://github.com//houndci/hound,1900
Code review,Ensure your code meets quality standards and ship with confidence.,https://github.com//topics/code-review,mbj,mutant,https://github.com//mbj,https://github.com//mbj/mutant,1900
Compiler,Compilers are software that translate higher-level programming languages to lower-level languages (e.g. machine code).,https://github.com//topics/compiler,Tencent,CodeAnalysis,https://github.com//Tencent,https://github.com//Tencent/CodeAnalysis,1500
Compiler,Compilers are software that translate higher-level programming languages to lower-level languages (e.g. machine code).,https://github.com//topics/compiler,reviewboard,reviewboard,https://github.com//reviewboard,https://github.com//reviewboard/reviewboard,1500
Compiler,Compilers are software that translate higher-level programming languages to lower-level languages (e.g. machine code).,https://github.com//topics/compiler,ryanmcdermott,code-review-tips,https://github.com//ryanmcdermott,https://github.com//ryanmcdermott/code-review-tips,1400
Compiler,Compilers are software that translate higher-level programming languages to lower-level languages (e.g. machine code).,https://github.com//topics/compiler,coderabbitai,ai-pr-reviewer,https://github.com//coderabbitai,https://github.com//coderabbitai/ai-pr-reviewer,1300
Compiler,Compilers are software that translate higher-level programming languages to lower-level languages (e.g. machine code).,https://github.com//topics/compiler,bit4woo,python_sec,https://github.com//bit4woo,https://github.com//bit4woo/python_sec,1300
Compiler,Compilers are software that translate higher-level programming languages to lower-level languages (e.g. machine code).,https://github.com//topics/compiler,code-review-checklists,java-concurrency,https://github.com//code-review-checklists,https://github.com//code-review-checklists/java-concurrency,1200
Compiler,Compilers are software that translate higher-level programming languages to lower-level languages (e.g. machine code).,https://github.com//topics/compiler,mattzcarey,code-review-gpt,https://github.com//mattzcarey,https://github.com//mattzcarey/code-review-gpt,1200
Compiler,Compilers are software that translate higher-level programming languages to lower-level languages (e.g. machine code).,https://github.com//topics/compiler,jiangsir404,Audit-Learning,https://github.com//jiangsir404,https://github.com//jiangsir404/Audit-Learning,948
Compiler,Compilers are software that translate higher-level programming languages to lower-level languages (e.g. machine code).,https://github.com//topics/compiler,vercel,next.js,https://github.com//vercel,https://github.com//vercel/next.js,119000
Compiler,Compilers are software that translate higher-level programming languages to lower-level languages (e.g. machine code).,https://github.com//topics/compiler,rust-lang,rust,https://github.com//rust-lang,https://github.com//rust-lang/rust,90500
Compiler,Compilers are software that translate higher-level programming languages to lower-level languages (e.g. machine code).,https://github.com//topics/compiler,sveltejs,svelte,https://github.com//sveltejs,https://github.com//sveltejs/svelte,75600
Compiler,Compilers are software that translate higher-level programming languages to lower-level languages (e.g. machine code).,https://github.com//topics/compiler,webpack,webpack,https://github.com//webpack,https://github.com//webpack/webpack,63900
Compiler,Compilers are software that translate higher-level programming languages to lower-level languages (e.g. machine code).,https://github.com//topics/compiler,gatsbyjs,gatsby,https://github.com//gatsbyjs,https://github.com//gatsbyjs/gatsby,55000
Compiler,Compilers are software that translate higher-level programming languages to lower-level languages (e.g. machine code).,https://github.com//topics/compiler,FuelLabs,sway,https://github.com//FuelLabs,https://github.com//FuelLabs/sway,54400
Compiler,Compilers are software that translate higher-level programming languages to lower-level languages (e.g. machine code).,https://github.com//topics/compiler,JetBrains,kotlin,https://github.com//JetBrains,https://github.com//JetBrains/kotlin,47100
Compiler,Compilers are software that translate higher-level programming languages to lower-level languages (e.g. machine code).,https://github.com//topics/compiler,parcel-bundler,parcel,https://github.com//parcel-bundler,https://github.com//parcel-bundler/parcel,43000
Compiler,Compilers are software that translate higher-level programming languages to lower-level languages (e.g. machine code).,https://github.com//topics/compiler,babel,babel,https://github.com//babel,https://github.com//babel/babel,42800
Compiler,Compilers are software that translate higher-level programming languages to lower-level languages (e.g. machine code).,https://github.com//topics/compiler,evanw,esbuild,https://github.com//evanw,https://github.com//evanw/esbuild,36800
Compiler,Compilers are software that translate higher-level programming languages to lower-level languages (e.g. machine code).,https://github.com//topics/compiler,vlang,v,https://github.com//vlang,https://github.com//vlang/v,35200
Continuous integration,"Automatically build and test your code as you push it upstream, preventing bugs from being deployed to production.",https://github.com//topics/continuous-integration,carbon-language,carbon-lang,https://github.com//carbon-language,https://github.com//carbon-language/carbon-lang,32000
Continuous integration,"Automatically build and test your code as you push it upstream, preventing bugs from being deployed to production.",https://github.com//topics/continuous-integration,markedjs,marked,https://github.com//markedjs,https://github.com//markedjs/marked,31500
Continuous integration,"Automatically build and test your code as you push it upstream, preventing bugs from being deployed to production.",https://github.com//topics/continuous-integration,swc-project,swc,https://github.com//swc-project,https://github.com//swc-project/swc,29600
Continuous integration,"Automatically build and test your code as you push it upstream, preventing bugs from being deployed to production.",https://github.com//topics/continuous-integration,ziglang,zig,https://github.com//ziglang,https://github.com//ziglang/zig,29000
Continuous integration,"Automatically build and test your code as you push it upstream, preventing bugs from being deployed to production.",https://github.com//topics/continuous-integration,typst,typst,https://github.com//typst,https://github.com//typst/typst,26600
Continuous integration,"Automatically build and test your code as you push it upstream, preventing bugs from being deployed to production.",https://github.com//topics/continuous-integration,vercel,pkg,https://github.com//vercel,https://github.com//vercel/pkg,24200
Continuous integration,"Automatically build and test your code as you push it upstream, preventing bugs from being deployed to production.",https://github.com//topics/continuous-integration,v8,v8,https://github.com//v8,https://github.com//v8/v8,22400
Continuous integration,"Automatically build and test your code as you push it upstream, preventing bugs from being deployed to production.",https://github.com//topics/continuous-integration,oracle,graal,https://github.com//oracle,https://github.com//oracle/graal,19600
Continuous integration,"Automatically build and test your code as you push it upstream, preventing bugs from being deployed to production.",https://github.com//topics/continuous-integration,RustPython,RustPython,https://github.com//RustPython,https://github.com//RustPython/RustPython,17200
Continuous integration,"Automatically build and test your code as you push it upstream, preventing bugs from being deployed to production.",https://github.com//topics/continuous-integration,localstack,localstack,https://github.com//localstack,https://github.com//localstack/localstack,51500
Continuous integration,"Automatically build and test your code as you push it upstream, preventing bugs from being deployed to production.",https://github.com//topics/continuous-integration,harness,gitness,https://github.com//harness,https://github.com//harness/gitness,31200
Continuous integration,"Automatically build and test your code as you push it upstream, preventing bugs from being deployed to production.",https://github.com//topics/continuous-integration,jenkinsci,jenkins,https://github.com//jenkinsci,https://github.com//jenkinsci/jenkins,22100
Continuous integration,"Automatically build and test your code as you push it upstream, preventing bugs from being deployed to production.",https://github.com//topics/continuous-integration,auchenberg,volkswagen,https://github.com//auchenberg,https://github.com//auchenberg/volkswagen,12800
Continuous integration,"Automatically build and test your code as you push it upstream, preventing bugs from being deployed to production.",https://github.com//topics/continuous-integration,dagger,dagger,https://github.com//dagger,https://github.com//dagger/dagger,9800
Continuous integration,"Automatically build and test your code as you push it upstream, preventing bugs from being deployed to production.",https://github.com//topics/continuous-integration,openshift,origin,https://github.com//openshift,https://github.com//openshift/origin,8400
Continuous integration,"Automatically build and test your code as you push it upstream, preventing bugs from being deployed to production.",https://github.com//topics/continuous-integration,milanm,DevOps-Roadmap,https://github.com//milanm,https://github.com//milanm/DevOps-Roadmap,7700
Continuous integration,"Automatically build and test your code as you push it upstream, preventing bugs from being deployed to production.",https://github.com//topics/continuous-integration,concourse,concourse,https://github.com//concourse,https://github.com//concourse/concourse,7100
Continuous integration,"Automatically build and test your code as you push it upstream, preventing bugs from being deployed to production.",https://github.com//topics/continuous-integration,gocd,gocd,https://github.com//gocd,https://github.com//gocd/gocd,7000
Continuous integration,"Automatically build and test your code as you push it upstream, preventing bugs from being deployed to production.",https://github.com//topics/continuous-integration,buildbot,buildbot,https://github.com//buildbot,https://github.com//buildbot/buildbot,5200
COVID-19,The coronavirus disease 2019 (COVID-19) is an infectious disease caused by SARS-CoV-2.,https://github.com//topics/covid-19,gaia-pipeline,gaia,https://github.com//gaia-pipeline,https://github.com//gaia-pipeline/gaia,5100
COVID-19,The coronavirus disease 2019 (COVID-19) is an infectious disease caused by SARS-CoV-2.,https://github.com//topics/covid-19,Strider-CD,strider,https://github.com//Strider-CD,https://github.com//Strider-CD/strider,4600
COVID-19,The coronavirus disease 2019 (COVID-19) is an infectious disease caused by SARS-CoV-2.,https://github.com//topics/covid-19,jenkins-x,jx,https://github.com//jenkins-x,https://github.com//jenkins-x/jx,4500
COVID-19,The coronavirus disease 2019 (COVID-19) is an infectious disease caused by SARS-CoV-2.,https://github.com//topics/covid-19,ovh,cds,https://github.com//ovh,https://github.com//ovh/cds,4400
COVID-19,The coronavirus disease 2019 (COVID-19) is an infectious disease caused by SARS-CoV-2.,https://github.com//topics/covid-19,JamesIves,github-pages-deploy-action,https://github.com//JamesIves,https://github.com//JamesIves/github-pages-deploy-action,4000
COVID-19,The coronavirus disease 2019 (COVID-19) is an infectious disease caused by SARS-CoV-2.,https://github.com//topics/covid-19,TheLartians,ModernCppStarter,https://github.com//TheLartians,https://github.com//TheLartians/ModernCppStarter,3900
COVID-19,The coronavirus disease 2019 (COVID-19) is an infectious disease caused by SARS-CoV-2.,https://github.com//topics/covid-19,iterative,cml,https://github.com//iterative,https://github.com//iterative/cml,3900
COVID-19,The coronavirus disease 2019 (COVID-19) is an infectious disease caused by SARS-CoV-2.,https://github.com//topics/covid-19,xcpretty,xcpretty,https://github.com//xcpretty,https://github.com//xcpretty/xcpretty,3900
COVID-19,The coronavirus disease 2019 (COVID-19) is an infectious disease caused by SARS-CoV-2.,https://github.com//topics/covid-19,werf,werf,https://github.com//werf,https://github.com//werf/werf,3900
COVID-19,The coronavirus disease 2019 (COVID-19) is an infectious disease caused by SARS-CoV-2.,https://github.com//topics/covid-19,cake-build,cake,https://github.com//cake-build,https://github.com//cake-build/cake,3800
COVID-19,The coronavirus disease 2019 (COVID-19) is an infectious disease caused by SARS-CoV-2.,https://github.com//topics/covid-19,CSSEGISandData,COVID-19,https://github.com//CSSEGISandData,https://github.com//CSSEGISandData/COVID-19,29200
COVID-19,The coronavirus disease 2019 (COVID-19) is an infectious disease caused by SARS-CoV-2.,https://github.com//topics/covid-19,nytimes,covid-19-data,https://github.com//nytimes,https://github.com//nytimes/covid-19-data,7000
COVID-19,The coronavirus disease 2019 (COVID-19) is an infectious disease caused by SARS-CoV-2.,https://github.com//topics/covid-19,covid19india,covid19india-react,https://github.com//covid19india,https://github.com//covid19india/covid19india-react,6900
COVID-19,The coronavirus disease 2019 (COVID-19) is an infectious disease caused by SARS-CoV-2.,https://github.com//topics/covid-19,Tokyo-Metro-Gov,covid19,https://github.com//Tokyo-Metro-Gov,https://github.com//Tokyo-Metro-Gov/covid19,6300
COVID-19,The coronavirus disease 2019 (COVID-19) is an infectious disease caused by SARS-CoV-2.,https://github.com//topics/covid-19,owid,covid-19-data,https://github.com//owid,https://github.com//owid/covid-19-data,5600
COVID-19,The coronavirus disease 2019 (COVID-19) is an infectious disease caused by SARS-CoV-2.,https://github.com//topics/covid-19,pcm-dpc,COVID-19,https://github.com//pcm-dpc,https://github.com//pcm-dpc/COVID-19,3900
COVID-19,The coronavirus disease 2019 (COVID-19) is an infectious disease caused by SARS-CoV-2.,https://github.com//topics/covid-19,ieee8023,covid-chestxray-dataset,https://github.com//ieee8023,https://github.com//ieee8023/covid-chestxray-dataset,3000
COVID-19,The coronavirus disease 2019 (COVID-19) is an infectious disease caused by SARS-CoV-2.,https://github.com//topics/covid-19,geohot,corona,https://github.com//geohot,https://github.com//geohot/corona,2500
COVID-19,The coronavirus disease 2019 (COVID-19) is an infectious disease caused by SARS-CoV-2.,https://github.com//topics/covid-19,disease-sh,API,https://github.com//disease-sh,https://github.com//disease-sh/API,2400
C++,C++ is a general purpose and object-oriented programming language.,https://github.com//topics/cpp,WorldHealthOrganization,app,https://github.com//WorldHealthOrganization,https://github.com//WorldHealthOrganization/app,2100
C++,C++ is a general purpose and object-oriented programming language.,https://github.com//topics/cpp,corona-warn-app,cwa-server,https://github.com//corona-warn-app,https://github.com//corona-warn-app/cwa-server,1900
C++,C++ is a general purpose and object-oriented programming language.,https://github.com//topics/cpp,ahmadawais,corona-cli,https://github.com//ahmadawais,https://github.com//ahmadawais/corona-cli,1900
C++,C++ is a general purpose and object-oriented programming language.,https://github.com//topics/cpp,cirosantilli,china-dictatorship,https://github.com//cirosantilli,https://github.com//cirosantilli/china-dictatorship,1700
C++,C++ is a general purpose and object-oriented programming language.,https://github.com//topics/cpp,github,covid19-dashboard,https://github.com//github,https://github.com//github/covid19-dashboard,1600
C++,C++ is a general purpose and object-oriented programming language.,https://github.com//topics/cpp,ExpDev07,coronavirus-tracker-api,https://github.com//ExpDev07,https://github.com//ExpDev07/coronavirus-tracker-api,1600
C++,C++ is a general purpose and object-oriented programming language.,https://github.com//topics/cpp,soroushchehresa,awesome-coronavirus,https://github.com//soroushchehresa,https://github.com//soroushchehresa/awesome-coronavirus,1600
C++,C++ is a general purpose and object-oriented programming language.,https://github.com//topics/cpp,mhdhejazi,CoronaTracker,https://github.com//mhdhejazi,https://github.com//mhdhejazi/CoronaTracker,1500
C++,C++ is a general purpose and object-oriented programming language.,https://github.com//topics/cpp,chandrikadeb7,Face-Mask-Detection,https://github.com//chandrikadeb7,https://github.com//chandrikadeb7/Face-Mask-Detection,1500
C++,C++ is a general purpose and object-oriented programming language.,https://github.com//topics/cpp,chrismattmann,tika-python,https://github.com//chrismattmann,https://github.com//chrismattmann/tika-python,1400
C++,C++ is a general purpose and object-oriented programming language.,https://github.com//topics/cpp,neherlab,covid19_scenarios,https://github.com//neherlab,https://github.com//neherlab/covid19_scenarios,1400
C++,C++ is a general purpose and object-oriented programming language.,https://github.com//topics/cpp,CyC2018,CS-Notes,https://github.com//CyC2018,https://github.com//CyC2018/CS-Notes,171000
C++,C++ is a general purpose and object-oriented programming language.,https://github.com//topics/cpp,practical-tutorials,project-based-learning,https://github.com//practical-tutorials,https://github.com//practical-tutorials/project-based-learning,158000
C++,C++ is a general purpose and object-oriented programming language.,https://github.com//topics/cpp,fffaraz,awesome-cpp,https://github.com//fffaraz,https://github.com//fffaraz/awesome-cpp,54100
C++,C++ is a general purpose and object-oriented programming language.,https://github.com//topics/cpp,azl397985856,leetcode,https://github.com//azl397985856,https://github.com//azl397985856/leetcode,53400
C++,C++ is a general purpose and object-oriented programming language.,https://github.com//topics/cpp,youngyangyang04,leetcode-master,https://github.com//youngyangyang04,https://github.com//youngyangyang04/leetcode-master,45600
C++,C++ is a general purpose and object-oriented programming language.,https://github.com//topics/cpp,x64dbg,x64dbg,https://github.com//x64dbg,https://github.com//x64dbg/x64dbg,42800
C++,C++ is a general purpose and object-oriented programming language.,https://github.com//topics/cpp,Light-City,CPlusPlusThings,https://github.com//Light-City,https://github.com//Light-City/CPlusPlusThings,35900
C++,C++ is a general purpose and object-oriented programming language.,https://github.com//topics/cpp,yuzu-emu,yuzu,https://github.com//yuzu-emu,https://github.com//yuzu-emu/yuzu,34200
